iter	RMSE
1500	0.05574881579
1501	0.05574840166
1502	0.05574821257
1503	0.05574770498
1504	0.05574722161
1505	0.05574661382
1506	0.05574601484
1507	0.05574558346
1508	0.05574526188
1509	0.05574497959
1510	0.05574467644
1511	0.05574426498
1512	0.05574389572
1513	0.0557434991
1514	0.05574318519
1515	0.05574286351
1516	0.05574257645
1517	0.05574232548
1518	0.0557420046
1519	0.05574141109
1520	0.05574081179
1521	0.05574050478
1522	0.05574009125
1523	0.05573957536
1524	0.05573912417
1525	0.05573877191
1526	0.05573830222
1527	0.05573783875
1528	0.05573736649
1529	0.05573702001
1530	0.05573650234
1531	0.05573605396
1532	0.0557356672
1533	0.05573538849
1534	0.0557350043
1535	0.05573459402
1536	0.05573403032
1537	0.05573365304
1538	0.05573320196
1539	0.05573288855
1540	0.05573247259
1541	0.0557320953
1542	0.05573168546
1543	0.05573137523
1544	0.05573103814
1545	0.05573065456
1546	0.0557301874
1547	0.05572976199
1548	0.05572950483
1549	0.05572903378
1550	0.05572875275
1551	0.0557282819
1552	0.05572780268
1553	0.05572736557
1554	0.05572696978
1555	0.05572654701
1556	0.05572595163
1557	0.05572557504
1558	0.05572501555
1559	0.05572464958
1560	0.05572410111
1561	0.05572389776
1562	0.05572336693
1563	0.0557231178
1564	0.0557228087
1565	0.0557224064
1566	0.05572218068
1567	0.0557218229
1568	0.05572129442
1569	0.05572075215
1570	0.0557202891
1571	0.0557199338
1572	0.05571964419
1573	0.05571918759
1574	0.05571887459
1575	0.05571830799
1576	0.05571805858
1577	0.05571757077
1578	0.05571717247
1579	0.05571673115
1580	0.055716392
1581	0.0557159136
1582	0.055715321
1583	0.05571489237
1584	0.05571463539
1585	0.05571427727
1586	0.05571396331
1587	0.05571358924
1588	0.05571329155
1589	0.05571301813
1590	0.05571267741
1591	0.05571203571
1592	0.055711556
1593	0.05571115466
1594	0.05571069846
1595	0.05571047163
1596	0.0557100635
1597	0.05570977351
1598	0.05570938532
1599	0.05570893645
1600	0.05570856082
1601	0.05570801971
1602	0.0557075245
1603	0.05570724593
1604	0.05570700182
1605	0.0557064748
1606	0.05570604472
1607	0.05570560793
1608	0.05570527535
1609	0.05570496595
1610	0.05570449708
1611	0.05570411029
1612	0.05570373345
1613	0.05570326938
1614	0.05570309441
1615	0.05570294179
1616	0.05570256582
1617	0.05570216277
1618	0.05570178722
1619	0.05570134958
1620	0.05570064178
1621	0.05570005593
1622	0.05569970964
1623	0.05569943956
1624	0.05569903383
1625	0.05569857638
1626	0.05569833001
1627	0.05569786637
1628	0.0556974961
1629	0.05569690585
1630	0.05569630595
1631	0.05569593385
1632	0.0556954336
1633	0.05569511804
1634	0.05569458353
1635	0.05569420453
1636	0.05569395087
1637	0.05569351353
1638	0.05569314605
1639	0.05569256924
1640	0.05569201603
1641	0.05569152577
1642	0.05569100134
1643	0.05569039154
1644	0.05569001139
1645	0.05568952577
1646	0.05568913389
1647	0.05568867136
1648	0.05568827148
1649	0.05568773853
1650	0.05568715991
1651	0.05568689323
1652	0.0556865126
1653	0.05568612538
1654	0.05568554709
1655	0.05568499016
1656	0.05568454381
1657	0.05568416599
1658	0.0556838383
1659	0.05568347537
1660	0.05568300563
1661	0.05568279887
1662	0.05568234324
1663	0.0556820751
1664	0.05568172484
1665	0.05568141079
1666	0.05568111288
1667	0.05568060437
1668	0.05568020819
1669	0.05567977383
1670	0.05567937648
1671	0.05567886854
1672	0.05567850022
1673	0.0556784035
1674	0.05567786422
1675	0.05567739753
1676	0.05567718324
1677	0.05567696245
1678	0.05567650886
1679	0.05567623847
1680	0.05567586547
1681	0.05567560977
1682	0.05567524428
1683	0.05567493774
1684	0.05567459887
1685	0.05567429973
1686	0.05567406705
1687	0.05567377523
1688	0.05567348128
1689	0.05567308904
1690	0.05567282372
1691	0.05567227655
1692	0.05567174669
1693	0.05567127747
1694	0.05567090183
1695	0.05567044847
1696	0.05566993683
1697	0.05566950773
1698	0.05566905805
1699	0.05566864119
1700	0.05566803308
1701	0.0556676033
1702	0.05566734166
1703	0.05566713487
1704	0.05566659322
1705	0.05566626725
1706	0.05566587775
1707	0.05566543313
1708	0.05566521164
1709	0.05566472501
1710	0.05566439707
1711	0.05566406499
1712	0.05566362346
1713	0.05566323356
1714	0.05566292159
1715	0.05566270195
1716	0.055662324
1717	0.05566153799
1718	0.05566099378
1719	0.05566051973
1720	0.0556603478
1721	0.05566000119
1722	0.05565963865
1723	0.055659438
1724	0.05565883565
1725	0.05565856973
1726	0.05565815421
1727	0.05565772749
1728	0.05565728212
1729	0.0556569975
1730	0.05565673767
1731	0.05565642464
1732	0.05565604145
1733	0.05565556207
1734	0.05565503309
1735	0.05565466546
1736	0.05565441043
1737	0.05565393609
1738	0.05565370067
1739	0.05565343186
1740	0.05565310014
1741	0.05565270078
1742	0.05565233055
1743	0.05565198734
1744	0.05565163513
1745	0.05565124811
1746	0.05565078138
1747	0.05565028858
1748	0.05564988437
1749	0.05564945152
1750	0.05564908508
1751	0.05564856533
1752	0.05564831549
1753	0.05564799603
1754	0.05564759007
1755	0.05564722993
1756	0.05564679375
1757	0.05564640444
1758	0.05564588552
1759	0.05564543751
1760	0.05564497135
1761	0.05564472169
1762	0.05564429929
1763	0.05564383049
1764	0.05564332989
1765	0.05564300631
1766	0.05564263409
1767	0.05564221491
1768	0.05564181317
1769	0.05564122246
1770	0.05564102371
1771	0.05564060957
1772	0.05564023353
1773	0.05563996825
1774	0.05563964213
1775	0.05563919205
1776	0.05563882947
1777	0.05563814355
1778	0.05563769969
1779	0.05563725219
1780	0.05563701659
1781	0.05563672588
1782	0.055636466
1783	0.05563601776
1784	0.05563576885
1785	0.05563547373
1786	0.05563500414
1787	0.05563468401
1788	0.05563437676
1789	0.0556339259
1790	0.05563350589
1791	0.0556328299
1792	0.05563256347
1793	0.05563225841
1794	0.05563196878
1795	0.0556315515
1796	0.05563112182
1797	0.05563080738
1798	0.05563035697
1799	0.05562980305
1800	0.05562936124
1801	0.05562883594
1802	0.05562842954
1803	0.05562792394
1804	0.05562768178
1805	0.05562746906
1806	0.05562716062
1807	0.05562674669
1808	0.05562627395
1809	0.0556260205
1810	0.0556259577
1811	0.05562550222
1812	0.05562505946
1813	0.05562440992
1814	0.05562379332
1815	0.05562360882
1816	0.05562312982
1817	0.05562294021
1818	0.05562239332
1819	0.05562195562
1820	0.05562147353
1821	0.05562108103
1822	0.05562067149
1823	0.05562013891
1824	0.0556199641
1825	0.05561931901
1826	0.05561903253
1827	0.05561853803
1828	0.05561814249
1829	0.05561767593
1830	0.05561735722
1831	0.05561699162
1832	0.05561668648
1833	0.05561632211
1834	0.05561580311
1835	0.05561525102
1836	0.05561480755
1837	0.05561450801
1838	0.05561411421
1839	0.05561365624
1840	0.05561344847
1841	0.05561295427
1842	0.05561266507
1843	0.05561222388
1844	0.05561172295
1845	0.05561120578
1846	0.0556105549
1847	0.05561001012
1848	0.05560962461
1849	0.05560931704
1850	0.0556091252
1851	0.05560862547
1852	0.05560822941
1853	0.05560786453
1854	0.0556076603
1855	0.05560715126
1856	0.05560661448
1857	0.05560631271
1858	0.05560613313
1859	0.05560564286
1860	0.0556052829
1861	0.05560484655
1862	0.05560456821
1863	0.05560414375
1864	0.05560392539
1865	0.05560333278
1866	0.05560304428
1867	0.05560239208
1868	0.05560222523
1869	0.05560184862
1870	0.05560116306
1871	0.0556006821
1872	0.05560042484
1873	0.05560027807
1874	0.0555999191
1875	0.05559944376
1876	0.05559898823
1877	0.05559865824
1878	0.05559835454
1879	0.05559792965
1880	0.05559749685
1881	0.05559715267
1882	0.05559683967
1883	0.05559645343
1884	0.05559601457
1885	0.05559562552
1886	0.05559528788
1887	0.05559485927
1888	0.05559446377
1889	0.0555941005
1890	0.05559376145
1891	0.05559344891
1892	0.05559309211
1893	0.05559273877
1894	0.05559241368
1895	0.0555918735
1896	0.05559134914
1897	0.05559082066
1898	0.05559043948
1899	0.05559000964
1900	0.05558960967
1901	0.05558922058
1902	0.05558879358
1903	0.05558852232
1904	0.05558824565
1905	0.05558791267
1906	0.05558773887
1907	0.05558705827
1908	0.05558656517
1909	0.05558619549
1910	0.05558573219
1911	0.055585266
1912	0.05558491521
1913	0.05558451026
1914	0.05558418423
1915	0.05558373017
1916	0.05558320065
1917	0.0555828197
1918	0.05558239853
1919	0.0555818981
1920	0.05558153694
1921	0.05558127461
1922	0.05558075759
1923	0.05558035099
1924	0.05557988355
1925	0.05557944541
1926	0.05557911482
1927	0.05557844573
1928	0.05557811201
1929	0.05557746261
1930	0.05557715778
1931	0.05557665232
1932	0.05557642931
1933	0.05557604938
1934	0.05557563747
1935	0.05557537475
1936	0.05557520473
1937	0.05557486713
1938	0.05557442517
1939	0.05557407911
1940	0.05557360059
1941	0.05557311231
1942	0.05557272158
1943	0.05557220387
1944	0.05557192064
1945	0.05557151076
1946	0.05557112395
1947	0.05557093926
1948	0.05557068856
1949	0.05557028728
1950	0.05557007315
1951	0.05556969796
1952	0.05556927207
1953	0.05556897401
1954	0.05556865544
1955	0.05556836248
1956	0.05556809167
1957	0.05556774448
1958	0.05556746073
1959	0.05556700087
1960	0.05556647407
1961	0.05556623117
1962	0.05556590483
1963	0.05556560365
1964	0.05556518858
1965	0.05556470898
1966	0.05556413669
1967	0.0555636667
1968	0.05556333374
1969	0.05556296871
1970	0.05556268129
1971	0.05556230693
1972	0.05556193455
1973	0.05556144683
1974	0.05556105707
1975	0.05556045673
1976	0.05556019913
1977	0.05555991047
1978	0.05555957649
1979	0.05555902853
1980	0.05555859819
1981	0.05555813185
1982	0.05555768897
1983	0.05555738325
1984	0.05555704626
1985	0.0555564894
1986	0.05555591043
1987	0.05555542895
1988	0.0555549346
1989	0.05555463161
1990	0.05555444237
1991	0.05555425239
1992	0.05555380756
1993	0.05555351131
1994	0.05555327976
1995	0.05555314731
1996	0.05555274251
1997	0.05555245554
1998	0.05555196294
1999	0.05555170697
.0556232149
1999	0.0556231789
